average,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
sample-34,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0096,0.053184,0.0034,0.079712,0.02224
16384,0.0359,0.06144,0.0141,0.09216,0.022592
65536,0.1436,0.07312,0.0613,0.083008,0.028416
262144,0.6077,0.116672,0.2734,0.099424,0.0584
1048576,2.2367,0.344,1.2671,0.208896,0.259712
4194304,9.2377,1.82637,6.3344,0.304032,0.924416
16777216,33.8939,7.50867,26.9924,0.743968,4.43251

sample-35,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0084,0.053248,0.0032,0.0944,0.022336
16384,0.0348,0.061792,0.0137,0.105792,0.030304
65536,0.1378,0.07312,0.0581,0.106368,0.028288
262144,0.6351,0.113952,0.2911,0.1232,0.055712
1048576,2.3967,0.327264,1.1123,0.220672,0.259584
4194304,9.0899,1.89014,5.587,0.485728,0.92544
16777216,35.2229,7.3639,29.4778,0.684352,4.14163

sample-36,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0085,0.052288,0.0032,0.077824,0.021376
16384,0.0329,0.060384,0.0129,0.07776,0.022528
65536,0.1315,0.083168,0.0553,0.08192,0.02816
262144,0.5727,0.115072,0.2618,0.083936,0.057344
1048576,2.4471,0.342048,1.3579,0.19248,0.259776
4194304,9.0629,1.83261,7.5153,0.375712,0.925696
16777216,34.9588,7.30784,25.2089,0.723392,4.01037

sample-37,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0085,0.052448,0.0033,0.084128,0.022528
16384,0.0364,0.061408,0.0142,0.077824,0.022304
65536,0.144,0.073248,0.061,0.08192,0.028672
262144,0.5385,0.114368,0.2543,0.086432,0.057216
1048576,2.1505,0.362336,1.0889,0.176128,0.259808
4194304,9.2169,1.82067,6.7317,0.357216,0.925696
16777216,34.9684,7.5223,31.5029,0.693216,4.64413

sample-38,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0089,0.053248,0.0035,0.087744,0.023776
16384,0.0359,0.061664,0.0142,0.082208,0.022528
65536,0.1452,0.073312,0.0625,0.081376,0.028256
262144,0.591,0.113376,0.2639,0.131328,0.057344
1048576,2.2966,0.328384,1.3751,0.207136,0.259712
4194304,9.3675,1.82432,6.6761,0.379552,0.925696
16777216,35.5307,7.54016,24.5945,0.813056,4.61002

sample-39,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0087,0.052544,0.0034,0.08176,0.022016
16384,0.0359,0.062016,0.0142,0.092416,0.022208
65536,0.1445,0.07312,0.0609,0.083936,0.028672
262144,0.5546,0.114496,0.2505,0.084224,0.057248
1048576,2.163,0.32752,1.2735,0.186816,0.259488
4194304,8.5828,1.87798,6.1403,0.462752,0.926176
16777216,34.0162,7.36461,29.4329,0.638976,4.16483

sample-40,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0086,0.053152,0.0034,0.079456,0.022048
16384,0.0334,0.06144,0.0132,0.083104,0.022336
65536,0.1324,0.073024,0.0554,0.083552,0.028672
262144,0.5436,0.138912,0.2626,0.08112,0.057344
1048576,2.225,0.32768,1.1155,0.23808,0.258592
4194304,9.6337,1.83184,6.5089,0.531328,0.923968
16777216,35.7397,7.31562,27.2262,0.751392,4.00317

sample-41,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0083,0.051392,0.0031,0.077952,0.022336
16384,0.0324,0.060864,0.0125,0.075776,0.022528
65536,0.1284,0.071712,0.0554,0.077824,0.02832
262144,0.5555,0.114688,0.2508,0.079872,0.05696
1048576,2.0219,0.328832,1.1249,0.212992,0.260096
4194304,9.0234,1.82406,7.2069,0.29696,0.925696
16777216,34.8928,7.30112,24.6213,0.610304,3.98346

sample-42,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0094,0.0512,0.0036,0.124992,0.021152
16384,0.036,0.061632,0.0142,0.07904,0.023776
65536,0.1401,0.073728,0.0594,0.084032,0.028384
262144,0.5781,0.11264,0.2424,0.08192,0.057952
1048576,2.229,0.325088,1.421,0.210624,0.260096
4194304,9.3425,1.8376,6.1972,0.31024,0.925696
16777216,36.6412,7.32653,27.3649,0.783264,4.11034

sample-43,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0081,0.05296,0.0031,0.076224,0.022048
16384,0.0322,0.059808,0.0127,0.078368,0.02224
65536,0.1288,0.07216,0.0538,0.612352,0.028288
262144,0.5337,0.112704,0.2499,0.07792,0.057088
1048576,2.1421,0.364928,1.1084,0.172768,0.259936
4194304,9.9361,1.82326,6.7314,0.342624,0.925792
16777216,35.4724,7.51741,26.7196,0.777792,4.4009

sample-44,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0099,0.053248,0.0035,0.082048,0.022016
16384,0.0339,0.061792,0.0138,0.081472,0.022144
65536,0.1371,0.073856,0.0584,0.082336,0.02848
262144,0.5896,0.115808,0.2487,0.103648,0.057408
1048576,2.2443,0.337696,1.3,0.198656,0.259488
4194304,9.2502,1.88176,9.8257,0.290816,0.925696
16777216,36.8874,7.51414,25.7838,0.790976,4.39917

sample-45,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0079,0.052992,0.0031,0.075936,0.022528
16384,0.0323,0.073536,0.0125,0.149504,0.032768
65536,0.1607,0.073376,0.0686,0.085088,0.028544
262144,0.5257,0.1128,0.2407,0.08192,0.057216
1048576,2.2611,0.327328,1.1341,0.19664,0.25824
4194304,8.7373,1.87373,5.4652,0.383456,0.925792
16777216,35.5932,7.33594,27.981,0.786432,4.07917

sample-46,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0099,0.052,0.0037,0.082304,0.022528
16384,0.0375,0.061664,0.0146,0.1184,0.022752
65536,0.1534,0.073344,0.0676,0.08192,0.028672
262144,0.5473,0.113888,0.2368,0.086016,0.05744
1048576,2.1312,0.380512,1.5248,0.212992,0.258624
4194304,9.2402,1.85139,5.8081,0.309312,0.924352
16777216,36.8957,7.55098,27.286,0.794592,4.64461

sample-47,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0081,0.051712,0.0033,0.076256,0.021024
16384,0.032,0.060576,0.0126,0.075808,0.022528
65536,0.1292,0.08768,0.0553,0.079872,0.028256
262144,0.5458,0.131872,0.2557,0.0824,0.057344
1048576,2.0355,0.357216,1.1978,0.19664,0.25856
4194304,8.9606,1.8681,6.9307,0.380928,0.926112
16777216,35.4159,7.30931,26.7981,0.79696,3.98336

sample-48,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0091,0.064416,0.0035,0.084032,0.022048
16384,0.0347,0.06144,0.0136,0.082592,0.022144
65536,0.1395,0.073824,0.0579,0.14512,0.027456
262144,0.5622,0.114688,0.2943,0.108928,0.058976
1048576,2.5394,0.342272,1.1771,0.22672,0.260032
4194304,8.9107,1.832,7.0003,0.289632,0.925696
16777216,38.5051,7.30208,32.7378,0.626784,3.94054

sample-49,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0082,0.053248,0.0032,0.07984,0.021664
16384,0.0325,0.061152,0.0128,0.079808,0.022112
65536,0.1316,0.073632,0.0552,0.084256,0.028416
262144,0.5131,0.1144,0.2666,0.078816,0.056864
1048576,2.0161,0.34912,1.0672,0.187712,0.25968
4194304,8.694,1.87802,5.3491,0.543584,0.92928
16777216,36.9435,7.50237,27.4074,0.698432,4.5753

sample-50,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0083,0.053344,0.0032,0.078752,0.022528
16384,0.0328,0.06144,0.0129,0.08192,0.022592
65536,0.1936,0.073664,0.0874,0.086304,0.027584
262144,0.5346,0.113696,0.2668,0.120288,0.057344
1048576,2.1039,0.329408,1.1831,0.225952,0.264064
4194304,9.2351,1.82477,7.0077,0.375552,0.926304
16777216,37.8626,7.53766,28.6904,0.73936,4.4992

sample-51,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0088,0.052864,0.0034,0.076384,0.021376
16384,0.0339,0.061248,0.0128,0.079264,0.022208
65536,0.1388,0.072352,0.0552,0.078912,0.028672
262144,0.5062,0.11424,0.2546,0.08464,0.055488
1048576,2.7001,0.335744,1.9837,0.311264,0.2584
4194304,8.5092,1.86822,6.0558,0.411424,0.925696
16777216,35.2275,7.33178,30.5242,0.62896,4.06957

