average,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
262144,0.5674,0.114432,0.2397,0.079904,0.057056
1048576,2.1755,0.326848,1.7385,0.174656,0.260096
4194304,8.4861,1.83126,5.4226,0.439296,0.925408
16777216,34.2202,7.33053,27.591,0.651232,4.07126

sample-52,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0075,0.0512,0.003,0.079488,0.022496
16384,0.0299,0.060064,0.0125,0.076128,0.022528
65536,0.1288,0.073088,0.054,0.077856,0.028672
262144,0.5658,0.115872,0.2788,0.088064,0.057248
1048576,2.8313,0.32656,2.113,0.204512,0.258752
4194304,8.5699,1.84541,6.1259,0.28672,0.925696
16777216,37.2037,7.38429,36.3262,0.708608,4.32166

sample-53,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0081,0.053248,0.0033,0.075552,0.02224
16384,0.0457,0.062464,0.0128,0.079872,0.022752
65536,0.1323,0.072064,0.0551,0.08192,0.02752
262144,0.5467,0.114528,0.2444,0.078304,0.055808
1048576,2.0861,0.326208,1.0561,0.17424,0.258912
