average,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
262144,0.1095,0.071488,0.08656,0.112512,0.040128
1048576,0.467,0.598784,0.224672,0.178176,0.161792
4194304,1.9256,2.5464,1.39658,0.436672,0.504992
16777216,12.5071,11.2654,5.62874,0.575488,2.33472

sample-21,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0014,0.021632,0.047104,0.04464,0.016384
16384,0.0055,0.024704,0.05664,0.040832,0.018048
65536,0.0222,0.03536,0.065824,0.046496,0.022112
262144,0.1113,0.071616,0.087712,0.129024,0.038784
1048576,0.4786,0.593472,0.2016,0.198944,0.147936
4194304,2.1905,2.5432,1.3905,0.294912,0.505856
16777216,12.9075,11.1063,5.75693,0.647232,2.66035

sample-22,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0012,0.03072,0.046816,0.039456,0.016352
16384,0.005,0.025632,0.055296,0.036864,0.016736
65536,0.0209,0.03632,0.06736,0.0416,0.02128
262144,0.1007,0.07168,0.087872,0.116608,0.040448
1048576,0.572,0.595968,0.204672,0.220608,0.147456
4194304,1.9353,2.55446,1.40019,0.379392,0.505216
16777216,13.2597,11.5815,5.78806,0.63344,2.37571

sample-23,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0014,0.020672,0.047072,0.039008,0.016384
16384,0.0052,0.025952,0.055008,0.039776,0.018144
65536,0.0231,0.035392,0.067264,0.040704,0.022112
262144,0.1145,0.071872,0.088064,0.11984,0.038944
1048576,0.4942,0.596096,0.199712,0.188416,0.147392
4194304,2.3201,2.5416,1.40262,0.268032,0.504736
16777216,12.8112,11.2927,5.71587,0.598624,2.57744

sample-24,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0013,0.02048,0.048608,0.041184,0.01632
16384,0.0052,0.025856,0.055296,0.04096,0.017024
65536,0.0212,0.035392,0.06544,0.03936,0.02112
262144,0.1013,0.071584,0.088,0.111104,0.045984
1048576,0.4449,0.594944,0.196576,0.13744,0.148096
4194304,1.9058,2.54739,1.39517,0.372928,0.505856
16777216,12.0166,11.0942,5.67469,0.569408,2.5041

sample-25,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0014,0.02048,0.046944,0.04208,0.016384
16384,0.0057,0.02656,0.055232,0.043328,0.017696
65536,0.0252,0.036864,0.066048,0.043008,0.022528
262144,0.1111,0.071616,0.08864,0.121152,0.038848
1048576,0.5203,0.594752,0.198656,0.145408,0.1464
